TransactionID,TransactionAmt,C1,C11,C13,C14,V187,V189,V244,V258,isFraud
3293736,33.593,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3293739,20.301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293763,10.03,11.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1
3293789,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293794,21.268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293799,34.077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3293817,4.713,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3293832,10.03,11.0,5.0,2.0,2.0,4.0,3.0,3.0,9.0,1
3293834,26.403,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3293850,51.478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293854,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3293862,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3293867,16.797,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293896,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3293899,21.328,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293912,250.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0
3293914,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293917,5.619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293933,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3293970,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3293972,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294229,18.73,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3294230,450.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1
3294231,450.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1
3294238,50.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294398,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294410,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294417,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294419,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294421,150.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294423,150.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0
3294432,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294502,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294506,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294524,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294528,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294530,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294547,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294617,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294631,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294667,31.298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294700,20.694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294702,37.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294704,35.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294715,45.919,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0
3294751,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294752,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294754,220.171,5.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3294759,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3294760,39.394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294766,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294768,220.171,5.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0
3294776,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294786,33.714,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3294800,47.611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294803,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3294838,53.29,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3294842,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294849,30.814,2.0,5.0,6.0,2.0,1.0,0.0,1.0,1.0,0
3294863,7.251,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
3294872,14.863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294885,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294892,35.527,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0
3294893,100.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3294898,20.18,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3294933,0.498,7.0,17.0,3.0,2.0,1.0,1.0,1.0,2.0,0
3294940,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294967,39.636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3294993,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295010,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295016,105.131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295032,21.751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295056,67.067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295061,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295062,66.704,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0
3295074,9.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295083,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295114,176.729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295130,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295134,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3295137,106.037,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3295151,106.037,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0
3295170,106.037,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0
3295180,250.0,3.0,3.0,14.0,2.0,1.0,1.0,1.0,1.0,0
3295186,17.884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295279,250.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3295283,39.394,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0
3295284,250.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3295292,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295297,200.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3295306,128.332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295311,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295336,66.704,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0
3295340,29.062,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0
3295349,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295354,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295356,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295363,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295368,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295371,50.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0
3295373,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295384,26.947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3295395,29.122,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0
3295405,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295410,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295418,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295454,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3295457,23.926,4.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,0
3295463,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295479,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3295480,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295517,150.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1
3295524,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295530,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295545,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295551,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295561,140.174,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3295562,82.171,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1
3295563,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295567,14.622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295575,25.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295592,300.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3295602,82.171,2.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1
3295604,200.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0
3295616,3.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295621,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295624,3.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295628,3.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295634,32.143,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3295642,3.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295658,82.171,3.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,1
3295691,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295716,450.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,1
3295718,22.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295722,75.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3295741,200.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295744,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295750,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295752,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295757,220.533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295759,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295762,42.898,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3295783,220.533,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3295792,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295793,66.16,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3295800,66.16,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3295806,66.16,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0
3295811,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295813,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295814,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295815,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295816,100.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3295819,100.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3295821,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295822,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295823,29.486,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3295830,42.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295835,23.262,3.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0
3295836,16.918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295841,200.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295847,200.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0
3295849,31.418,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295852,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295855,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295858,20.785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295864,31.418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295871,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295887,46.463,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3295902,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295914,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295940,29.002,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0
3295971,116.007,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
3295972,29.847,2.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,0
3295973,41.871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295980,24.893,3.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,0
3295981,88.213,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295983,17.643,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0
3295984,3.142,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3295989,36.977,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3295990,88.213,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0
3295994,36.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296000,88.213,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0
3296033,81.929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296049,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296102,19.576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296125,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296162,25.618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296169,13.353,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3296176,77.821,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0
3296190,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296191,40.784,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296195,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296199,40.784,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296203,40.784,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3296211,40.784,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3296217,33.352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296232,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296248,40.784,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0
3296255,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296270,100.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0
3296341,300.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3296347,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296381,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296386,23.443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296392,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296393,150.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3296400,320.407,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3296406,500.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3296411,320.407,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
3296425,320.407,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0
3296426,22.597,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296433,34.258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296437,22.597,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0
3296479,80.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
3296501,145.008,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3296502,80.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1
3296509,0.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296516,75.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296517,75.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296519,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296540,75.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3296542,17.643,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3296549,4.471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296590,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296630,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296648,89.948,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296667,4.652,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296670,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296672,89.948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296680,250.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3296691,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296701,3.806,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3296715,50.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0
3296738,25.739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296766,8.338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296812,58.728,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296818,27.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296822,58.728,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0
3296826,11.359,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3296838,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3296843,15.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
3296844,15.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1
3296851,15.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1
3296857,15.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1
3296861,200.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3296863,52.928,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1
3296873,58.728,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0
3296906,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3296940,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296955,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3296958,126.791,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0
3296964,300.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3296994,300.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3297010,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297019,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297052,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297154,54.378,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297159,54.378,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297161,24.108,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297172,19.878,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297175,50.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297177,19.878,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297179,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297184,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297185,154.373,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3297191,154.373,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1
3297192,154.373,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1
3297194,19.878,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3297199,19.878,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3297202,29.486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297208,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297219,76.613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297220,19.878,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0
3297233,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297234,19.334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297242,6.827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297245,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297253,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297254,150.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297255,150.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0
3297259,150.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0
3297271,30.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297273,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3297277,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297282,35.346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297283,42.657,3.0,3.0,20.0,1.0,1.0,0.0,1.0,1.0,0
3297291,18.609,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297294,18.609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297296,10.332,1.0,2.0,12.0,1.0,1.0,0.0,1.0,1.0,0
3297333,81.567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297343,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297350,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297352,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297374,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297378,200.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297403,200.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297410,7.251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3297423,53.29,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3297425,53.29,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1
3297432,154.675,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297463,200.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3297489,26.343,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0
3297529,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297551,41.508,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297554,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297587,39.333,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3297615,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297618,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297620,100.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0
3297635,6.586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297639,50.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3297645,11.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297651,30.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3297657,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297662,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297668,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297681,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297707,47.128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297721,34.439,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3297754,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297760,38.427,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3297764,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3297768,250.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3297772,8.217,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3297781,50.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0
3297784,42.898,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3297785,100.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0
3297790,42.898,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3297793,42.898,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3297802,42.898,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3297830,40.602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3297848,63.924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
